Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RDAR2024-6329-2","Rufford Rd","Rufford Rd at Helsby Cres","ETOBICOKE","43.606930","-79.554720","Local Road","1","0","Other","1734100833000","1740873609000","1734004800000","1754002800000","Daily","0","","","Other","T2 Utility Engineers Inc.","Other","Toronto-TMC: T2UE WILL BE DOING TEST HOLES USING VACUUM EXCAVATION <= 1,600 PSI. THESE TEST HOLES WON'T TAKE MORE THAN HALF A DAY TO BE COMPLETED","No","","","Helsby Cres","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.554720,43.606930]","Low","None"
"Tor-RDAR2025-1343-1","Delaney Cres","Delaney Cres from Wyndham St to Mechanic Ave","TORONTO","43.647490","-79.436570","Local Road","1","0","City of Toronto Construction","1740573971000","1740873609000","1740398400000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Wyndham St","Mechanic Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.436570,43.647490],[-79.436210,43.646510],[-79.436210,43.646510],[-79.436140,43.646460],[-79.436090,43.646430],[-79.436020,43.646400],[-79.435960,43.646380],[-79.435910,43.646370],[-79.435850,43.646360],[-79.435790,43.646350],[-79.435720,43.646350],[-79.435660,43.646350],[-79.435230,43.646440]","Low","None"
"Tor-RDAR2024-6093-2","St Lawrence St","St Lawrence St at Adelaide St E","TORONTO","43.655070","-79.355540","Major Arterial Road","1","0","City of Toronto Construction","1734451196000","1740873609000","1736334000000","1766188800000","Daily","0","","","City of Toronto Construction","Soncin Construction","City of Toronto Construction","Toronto-TMC: Project No. 24ECS-BE-09SB - Rehabilitation of the Eastern bridge.

Project requires closures to facilitate the rehabilitation of the numerous bridge structures in the area. Work includes, concrete removal and reinstatement, electrical rehab, asphalt, waterproofing, etc.","No","","","Adelaide St E","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","06:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.355540,43.655070]","High","None"
"Tor-RDAR2025-806","Presley Ave","Presley Ave 93m North of Vernadale Cres","SCARBOROUGH","43.708730","-79.287780","Local Road","1","0","City of Toronto Construction","1738695671000","1740873609000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","Vernadale Cres","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.287780,43.708730]","Low","None"
"Tor-RDAR2025-804","Haslam St","Haslam St 73m North of Craiglee Dr","SCARBOROUGH","43.706080","-79.258660","Local Road","1","0","City of Toronto Construction","1738694895000","1740873609000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","Craiglee Dr","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.258660,43.706080]","Low","None"
"Tor-RDAR2025-1141-1","Yardley Ave","Yardley Ave at Barron Rd","EAST YORK","43.712510","-79.303840","Local Road","1","0","City of Toronto Construction","1739910926000","1740873609000","1740484800000","1741392000000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: Installation of new water service at 55 Yardley Ave
Duration of Work: 1 day +/-","No","","","Barron Rd","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.303840,43.712510]","Low","None"
"Tor-RDAR2025-1405","Evans Ave","Evans Ave 86m East of Kipling Ave","ETOBICOKE","43.616300","-79.523740","Major Arterial Road","1","0","City of Toronto Construction","1740605325000","1740873609000","1740744000000","1741219200000","Daily","0","","","City of Toronto Construction","CG Construction Services Ltd.","City of Toronto Construction","Toronto-TMC: City of Toronto RFQ EY001-2025 at 360 Evans Avenue","No","","","Kipling Ave","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.523740,43.616300]","High","None"
"Tor-RDAR2025-1133-1","Foxley St","Foxley St at Skey Lane","TORONTO","43.647220","-79.423120","Local Road","1","0","City of Toronto Construction","1739546774000","1740873609000","1740571200000","1741219200000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: Installation of New water and sanitary service for 68 Foxley St
Duration of work: 1 x Day","No","","","Skey Lane","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.423120,43.647220]","Low","None"
"Tor-RDAR2025-1133-2","Skey Lane","Skey Lane at Foxley St","TORONTO","43.647220","-79.423120","Local Road","1","0","City of Toronto Construction","1739546774000","1740873609000","1740571200000","1741219200000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: Installation of New water and sanitary service for 68 Foxley St
Duration of work: 1 x Day","No","","","Foxley St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.423120,43.647220]","Low","None"
"Tor-RDAR2025-1087-1","Devonshire Pl","Devonshire Pl 120m South of Bloor St W","TORONTO","43.666800","-79.397930","Local Road","1","0","Utility Work","1739368348000","1740873609000","1739793600000","1741046400000","Daily","0","","","Utility Work","OJCR Construction LTD","Utility Work","Toronto-TMC: Sewer installation","No","","","Bloor St W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.397930,43.666800]","Low","None"
"Tor-RDAR2025-1340-2","St Clarens Ave","St Clarens Ave from Lappin Ave to Dupont St","TORONTO","43.665120","-79.444570","Local Road","1","0","City of Toronto Construction","1740572628000","1740873609000","1740398400000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Lappin Ave","Dupont St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.444570,43.665120],[-79.444720,43.665490],[-79.444720,43.665490],[-79.445160,43.666600],[-79.445160,43.666600],[-79.445310,43.666960]","Low","None"
"Tor-RDAR2025-798","Sophia Dr","Sophia Dr 98m South of Rochman Blvd","SCARBOROUGH","43.763300","-79.227540","Local Road","1","0","City of Toronto Construction","1738694113000","1740873609000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","Rochman Blvd","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.227540,43.763300]","Low","None"
"Tor-RDAR2025-1087-2","Devonshire Pl","Devonshire Pl 120m South of Bloor St W","TORONTO","43.666800","-79.397930","Local Road","1","0","Utility Work","1739368348000","1740873609000","1739793600000","1741046400000","Daily","0","","","Utility Work","OJCR Construction LTD","Utility Work","Toronto-TMC: Sewer installation","No","","","Bloor St W","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.397930,43.666800]","Low","None"
"Tor-RDAR2025-796","Spall Crt","Spall Crt 134m North of Ellesmere Rd","SCARBOROUGH","43.790260","-79.178280","Local Road","1","0","City of Toronto Construction","1738699371000","1740873609000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer Connection","No","","","Ellesmere Rd","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.178280,43.790260]","Low","None"
"Tor-RDAR2025-1012-1","Eastern Ave Diversion","Eastern Ave Diversion at Adelaide St E","TORONTO","43.656370","-79.353430","Local Road","1","0","City of Toronto Construction","1739398890000","1740873609000","1739455200000","1748732400000","Daily","0","","","City of Toronto Construction","Soncin Construction","City of Toronto Construction","Toronto-TMC: Project No. 24ECS-BE-09SB - Rehabilitation of the Eastern bridge.

Project requires closures to facilitate the rehabilitation of the numerous bridge structures in the area. Work includes, concrete removal and reinstatement, electrical rehab, asphalt, waterproofing, etc.","No","","","Adelaide St E","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.353430,43.656370]","Low","None"
"Tor-RDAR2025-1012-2","Adelaide St E","Adelaide St E at Eastern Ave Diversion","TORONTO","43.656370","-79.353430","Local Road","1","0","City of Toronto Construction","1739398890000","1740873609000","1739455200000","1748732400000","Daily","0","","","City of Toronto Construction","Soncin Construction","City of Toronto Construction","Toronto-TMC: Project No. 24ECS-BE-09SB - Rehabilitation of the Eastern bridge.

Project requires closures to facilitate the rehabilitation of the numerous bridge structures in the area. Work includes, concrete removal and reinstatement, electrical rehab, asphalt, waterproofing, etc.","No","","","Eastern Ave Diversion","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.353430,43.656370]","Low","None"
"Tor-RDAR2025-1012-3","Bayview Ave","Bayview Ave at Eastern Ave Diversion","TORONTO","43.656370","-79.353430","Local Road","1","0","City of Toronto Construction","1739398890000","1740873609000","1739455200000","1748732400000","Daily","0","","","City of Toronto Construction","Soncin Construction","City of Toronto Construction","Toronto-TMC: Project No. 24ECS-BE-09SB - Rehabilitation of the Eastern bridge.

Project requires closures to facilitate the rehabilitation of the numerous bridge structures in the area. Work includes, concrete removal and reinstatement, electrical rehab, asphalt, waterproofing, etc.","No","","","Eastern Ave Diversion","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.353430,43.656370]","Low","None"
"Tor-RDAR2024-6451","Steeles Ave W","Steeles Ave W 286m East of Dufferin St","NORTH YORK","43.787950","-79.466690","Major Arterial Road","1","0","Other","1736810721000","1740873609000","1736164800000","1756681200000","Daily","0","","","Other","Capital Sewer Services","Other","Toronto-TMC: Maple STS Rehabilitation - 21ECS-LU-02TT.","No","","","Dufferin St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.466690,43.787950]","High","None"
"Tor-RDAR2025-1137","Edinburgh Dr","Edinburgh Dr 128m East of Bathurst St","NORTH YORK","43.742120","-79.433560","Local Road","1","0","City of Toronto Construction","1740434336000","1740873609000","1740484800000","1741392000000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: Installation of new water and sanitary service at 30 Edninburgh Dr
Duration of Work: 2 days +/-","No","","","Bathurst St","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.433560,43.742120]","Low","None"
"Tor-RDAR2025-478","Rosehill Ave","Rosehill Ave 30m East of Ln 1 E Yonge S Pleasant to 48m East of Ln 1 E Yonge S Pleasant","TORONTO","43.686430","-79.392400","Local Road","1","0","City of Toronto Construction","1737557949000","1740873609000","1738843200000","1741478400000","Daily","0","","","City of Toronto Construction","Reliance Construction Toronto Inc.","City of Toronto Construction","Toronto-TMC: Construction of a 32 story residential tower.","No","Ln 1 E Yonge S Pleasant","Ln 1 E Yonge S Pleasant","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.392400,43.686430],[-79.392190,43.686480]","Low","None"
"Tor-RDAR2025-1343-5","St Clarens Ave","St Clarens Ave from Wyndham St to Shirley St","TORONTO","43.647360","-79.437260","Local Road","1","0","City of Toronto Construction","1740573971000","1740873609000","1740398400000","1741392000000","Daily","0","","","City of Toronto Construction","Insituform Technologies Ltd.","City of Toronto Construction","Toronto-TMC: CIPP rehabilitation of sewers","No","Wyndham St","Shirley St","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.437260,43.647360],[-79.437550,43.648130]","Low","None"
